image_id,magazine_id,image_number,in_out,explicit,symbol,weapon,gruesome,narrative,strength,caption
R3_16,R3,16,0,0,0,1,0,0,0,0
R3_17,R3,17,0,0,2,0,0,3,1,0
R3_18,R3,18,-99,-99,0,0,0,0,0,0
R3_19,R3,19,0,0,2,1,0,0,0,0
R3_20,R3,20,0,0,2,1,0,3,1,1
R3_21,R3,21,0,0,2,1,0,0,0,0
R3_22,R3,22,1,0,0,1,0,8,1,1
R3_23,R3,23,1,0,0,0,0,6,1,0
R3_24,R3,24,1,0,0,0,0,6,1,0
R3_25,R3,25,0,0,3,0,0,0,0,0
R3_26,R3,26,1,1,5,0,0,0,0,0
R3_27,R3,27,1,1,5,0,0,0,0,1
R3_28,R3,28,0,1,5,0,0,0,0,0
R3_29,R3,29,0,0,0,1,0,7,1,0
R3_30,R3,30,0,1,1,0,0,7,1,0
R3_31,R3,31,1,0,0,0,0,7,1,1
R3_32,R3,32,1,0,0,1,1,7,1,1
R3_33,R3,33,-99,-99,3,0,0,0,0,0
R4_1,R4,1,1,0,0,0,0,0,0,0
R4_1b,R4,2,-99,-99,1,0,0,0,0,0
R4_2,R4,3,1,0,0,0,0,0,0,1
R4_3,R4,4,0,1,2,0,0,0,0,0
R4_4,R4,5,1,0,0,0,0,6,2,1
R4_5,R4,6,1,0,0,0,0,0,0,1
R4_6,R4,7,0,0,0,1,0,7,2,1
R4_7a,R4,8,1,0,0,1,0,7,1,1
R4_7b,R4,9,1,0,0,0,0,0,0,1
R4_7c,R4,10,1,0,0,0,0,0,0,1
R4_7d,R4,11,1,0,0,0,0,0,0,1
R4_8,R4,12,0,1,1,0,0,0,0,0
R4_9,R4,13,0,0,2,1,0,7,1,0
R4_10,R4,14,1,0,7,0,0,7,2,0
R4_11,R4,15,0,1,5,0,0,0,0,0
R4_12,R4,16,0,0,5,0,0,0,0,0
R4_13,R4,17,1,0,0,0,0,6,1,1
R4_14,R4,18,0,0,0,1,0,7,1,0
R4_15,R4,19,1,0,0,0,0,6,2,1
R4_16,R4,20,0,0,0,1,0,7,1,0
R4_17,R4,21,0,0,0,0,0,2,1,0
R4_18,R4,22,-99,-99,0,0,1,0,0,0
R4_18b,R4,23,-99,-99,7,0,0,7,1,1
R4_19,R4,24,0,0,0,0,0,3,2,0
R4_20,R4,25,0,0,0,1,0,7,2,0
R4_21,R4,26,0,0,2,1,0,7,2,0
R4_22,R4,27,0,0,0,0,0,0,0,0
R4_23,R4,28,0,0,0,0,0,0,0,0
R4_24,R4,29,0,0,0,1,0,0,0,0
R4_25,R4,30,0,0,0,1,0,0,0,0
R4_26,R4,31,0,0,0,0,1,5,1,0
R4_27,R4,32,0,0,0,1,0,7,1,0
R4_27b,R4,33,0,0,1,0,0,7,1,0
R4_28,R4,34,1,1,0,0,0,7,2,1
R4_29,R4,35,1,0,0,1,1,4,2,1
R4_30,R4,36,1,0,0,1,0,7,2,1
R4_31,R4,37,0,0,0,0,0,0,0,1
R4_32,R4,38,-99,-99,3,0,0,0,0,0
R5_1,R5,1,1,0,0,0,1,4,2,0
R5_2,R5,2,-99,-99,0,0,0,0,0,0
R5_3,R5,3,1,0,0,0,0,0,0,0
R5_4,R5,4,1,0,0,0,0,6,2,0
R5_5,R5,5,1,0,0,1,0,0,0,0
R5_6,R5,6,1,0,0,1,0,0,0,0
R5_7,R5,7,1,0,0,0,0,0,0,1
R5_8,R5,8,1,0,0,1,0,0,1,1
R5_9,R5,9,1,0,0,0,0,0,0,0
R5_10,R5,10,-99,-99,7,0,0,0,0,0
R5_11,R5,11,1,0,0,0,0,0,0,0
R5_12,R5,12,1,1,5,0,0,1,0,1
R5_13,R5,13,1,0,0,0,0,0,0,0
R5_14,R5,14,-99,-99,0,0,0,0,0,0
R5_15,R5,15,-99,-99,0,0,0,0,0,0
R5_16,R5,16,1,0,0,0,0,1,1,1
R5_17,R5,17,0,0,8,1,0,4,2,1
R5_18,R5,18,0,0,0,0,1,5,2,0
R5_19,R5,19,0,0,0,1,1,4,2,0
R5_20,R5,20,0,0,0,0,0,0,0,1
R5_21,R5,21,1,0,0,0,1,4,2,1
R5_22,R5,22,0,0,0,0,1,5,2,1
R5_23,R5,23,0,0,0,1,0,0,0,0
R5_24,R5,24,0,0,2,1,0,0,0,0
R5_25,R5,25,0,0,0,0,0,2,1,1
R5_26,R5,26,1,0,0,0,0,6,2,0
R5_27,R5,27,1,0,0,1,0,6,1,1
R5_28,R5,28,0,1,6,0,0,0,0,0
R5_29,R5,29,-99,-99,0,0,0,0,0,1
R5_30,R5,30,0,0,0,1,0,7,1,0
R5_31,R5,31,0,0,0,0,0,2,1,0
R5_32,R5,32,0,0,5,0,0,2,2,0
R5_33,R5,33,0,0,0,1,0,7,1,0
R5_34,R5,34,0,0,0,1,0,7,1,0
R5_35,R5,35,0,1,1,0,0,7,1,0
R5_36,R5,36,1,0,0,0,0,7,1,1
R5_37,R5,37,1,0,0,0,0,7,2,1
R5_38,R5,38,0,0,0,1,0,7,2,1
R5_39,R5,39,1,0,0,0,0,7,2,1
R5_40,R5,40,1,0,0,0,0,7,2,1
R5_41,R5,41,-99,-99,0,0,0,7,1,0
R5_42,R5,42,-99,-99,0,0,0,0,0,0
R5_43,R5,43,1,0,0,0,1,7,1,0
R5_44,R5,44,-99,-99,3,0,0,0,0,0
R6_1,R6,1,-99,-99,0,0,0,0,0,0
R6_2,R6,2,0,0,0,1,0,7,2,0
R6_3,R6,3,0,0,0,1,0,7,2,1
R6_4,R6,4,0,0,0,1,0,7,1,0
R6_5,R6,5,1,1,0,1,0,7,2,0
R6_6,R6,6,0,0,0,1,0,0,0,0
R6_7,R6,7,-99,-99,0,0,0,4,1,1
R6_8,R6,8,0,0,0,1,0,7,2,1
R6_9,R6,9,1,1,7,0,0,7,2,1
R6_10,R6,10,1,0,0,0,0,0,0,1
R6_11,R6,11,1,1,0,0,0,0,0,1
R6_12,R6,12,1,0,0,0,0,0,0,1
R6_13,R6,13,1,0,0,0,1,7,2,1
R6_14,R6,14,1,0,0,1,0,7,2,1
R6_15,R6,15,1,0,0,1,1,7,2,1
R6_16,R6,16,-99,-99,0,0,0,0,0,0
R6_17,R6,17,1,1,0,0,0,0,0,0
R6_18,R6,18,1,1,0,0,0,7,1,1
R6_19,R6,19,1,0,0,0,0,6,2,1
R6_20,R6,20,1,0,0,0,0,6,1,1
R6_21,R6,21,0,1,1,0,0,0,0,0
R6_22,R6,22,1,0,0,0,0,6,2,1
R6_22b,R6,23,-99,-99,0,0,0,7,1,1
R6_23,R6,24,-99,-99,0,0,0,0,0,1
R6_24,R6,25,0,0,0,1,0,0,0,1
R6_25,R6,26,0,0,0,1,0,7,1,0
R6_25b,R6,27,0,0,1,0,0,7,1,0
R6_26,R6,28,0,0,0,0,0,0,0,1
R6_27,R6,29,1,0,0,0,1,7,2,1
R6_28,R6,30,0,0,0,1,0,7,2,1
R6_29,R6,31,0,0,2,1,0,0,0,0
R6_30,R6,32,0,0,5,1,0,2,1,1
R6_31,R6,33,0,0,0,1,0,7,2,0
R6_32,R6,34,0,0,2,1,0,0,0,0
R6_33,R6,35,0,0,0,0,0,0,0,1
R6_34,R6,36,0,0,0,0,0,0,0,1
R6_35,R6,37,-99,-99,0,0,0,0,0,0
R6_36,R6,38,0,0,2,1,0,7,2,0
R6_37,R6,39,0,0,0,1,0,7,2,1
R6_38,R6,40,-99,-99,3,0,0,0,0,0
R6_39,R6,41,0,1,0,0,0,2,1,1
R6_40,R6,42,0,0,0,1,0,0,0,0
R6_41,R6,43,0,0,0,0,1,7,2,1
R6_42,R6,44,0,0,0,1,0,7,2,1
R6_43,R6,45,0,1,0,0,0,7,2,1
R6_44,R6,46,-99,-99,3,0,0,0,0,0
R7_1,R7,1,0,1,2,0,0,0,0,0
R7_2,R7,2,0,0,0,0,0,0,0,0
R7_3,R7,3,0,1,0,1,0,0,0,0
R7_4,R7,4,0,0,2,0,0,0,0,0
R7_5,R7,5,0,0,5,1,0,2,1,0
R7_6,R7,6,0,0,5,0,0,0,0,0
R7_7,R7,7,0,0,0,1,0,7,1,1
R7_7b,R7,8,0,0,0,1,0,7,1,0
R7_8,R7,9,1,0,0,0,0,6,1,1
R7_9,R7,10,0,0,0,1,0,0,0,1
R7_10,R7,11,1,0,0,0,1,4,2,1
R7_11,R7,12,1,0,0,1,0,6,2,1
R7_12,R7,13,0,0,2,0,0,0,0,0
R7_13,R7,14,1,0,0,0,0,6,2,1
R7_14,R7,15,1,0,0,0,0,6,2,1
R7_15,R7,16,-99,-99,3,0,0,0,0,0
R7_16,R7,17,-99,-99,3,0,0,0,0,0
R7_17,R7,18,0,0,5,1,0,2,1,0
R7_18,R7,19,0,0,0,1,0,2,1,1
R7_19,R7,20,0,0,0,1,0,2,1,0
R7_20,R7,21,0,0,0,0,0,0,0,1
R7_21,R7,22,0,1,5,0,0,0,0,0
R7_22,R7,23,1,0,0,1,0,1,1,1
R7_23a,R7,24,1,0,0,0,0,6,1,0
R7_23b,R7,25,1,0,0,0,0,6,1,0
R7_23c,R7,26,1,0,0,0,0,6,1,0
R7_23d,R7,27,1,0,0,0,0,6,1,0
R7_23e,R7,28,1,0,0,0,0,6,1,0
R7_24,R7,29,0,0,0,0,0,0,0,0
R7_25,R7,30,0,0,0,0,0,2,1,1
R7_26,R7,31,0,0,0,1,0,7,2,1
R7_27,R7,32,-99,-99,1,0,0,0,0,0
R7_28,R7,33,0,1,0,1,0,0,0,0
R7_29,R7,34,0,0,0,0,1,4,1,1
R7_30,R7,35,0,0,8,1,0,4,2,1
R7_31,R7,36,0,0,0,0,0,2,1,1
R7_32,R7,37,-99,-99,3,0,0,0,0,0
R7_33,R7,38,0,0,0,1,0,7,1,0
R7_33b,R7,39,0,0,1,0,0,7,1,0
R7_34,R7,40,1,0,5,0,0,7,2,1
R7_35,R7,41,0,0,0,0,0,0,0,1
R7_36,R7,42,0,0,0,0,0,0,0,1
R7_37,R7,43,0,0,2,1,0,0,0,0
R7_38,R7,44,0,0,0,1,0,7,2,0
R8_1,R8,1,0,0,2,0,0,2,1,0
R8_2,R8,2,0,0,5,0,0,0,0,0
R8_3,R8,3,-99,-99,0,0,0,0,0,0
R8_4,R8,4,0,0,0,1,0,0,0,0
R8_5,R8,5,-99,-99,0,0,0,0,0,0
R8_6,R8,6,0,0,0,1,0,7,1,0
R8_7,R8,7,0,0,0,1,0,0,0,0
R8_8,R8,8,1,0,0,1,0,7,1,0
R8_9,R8,9,0,0,0,1,0,0,0,1
R8_10,R8,10,0,0,0,1,0,7,1,0
R8_11,R8,11,0,0,5,0,0,0,0,0
R8_12,R8,12,1,0,0,0,0,6,1,1
R8_13,R8,13,0,0,3,1,0,0,0,0
R8_14,R8,14,0,0,2,0,0,0,0,0
R8_15,R8,15,1,0,0,0,0,6,1,1
R8_16,R8,16,1,0,5,0,0,1,2,1
R8_17,R8,17,1,0,0,0,0,1,2,1
R8_18,R8,18,-99,-99,0,0,0,0,0,0
R8_19,R8,19,1,0,0,0,0,0,0,1
R8_20,R8,20,-99,-99,0,0,0,0,0,1
R8_21,R8,21,-99,-99,0,0,0,0,0,1
R8_22,R8,22,-99,-99,0,0,0,0,0,0
R8_23,R8,23,-99,-99,0,0,0,6,1,1
R8_24,R8,24,-99,-99,0,0,0,0,0,1
R8_25,R8,25,0,1,6,0,0,0,0,0
R8_26,R8,26,0,1,6,1,0,0,0,0
R8_27,R8,27,0,0,0,1,0,0,0,1
R8_28,R8,28,1,0,0,1,0,1,2,1
R8_29,R8,29,1,0,0,1,0,5,2,1
R8_30,R8,30,1,0,0,0,0,6,1,1
R8_31,R8,31,0,0,2,1,0,7,1,0
R8_31b,R8,32,0,1,1,0,0,7,1,0
R8_32,R8,33,1,0,0,0,0,7,1,1
R8_33,R8,34,1,0,0,0,0,7,2,1
R8_34,R8,35,0,0,0,1,0,0,0,0
R8_35,R8,36,-99,-99,0,0,0,0,0,0
R8_36,R8,37,-99,-99,0,0,0,0,0,0
R8_37,R8,38,-99,-99,0,0,0,0,0,0
R8_38,R8,39,-99,-99,0,0,0,0,0,0
R8_39,R8,40,0,0,0,0,0,0,0,0
R8_40,R8,41,0,0,2,0,0,0,0,1
R8_41,R8,42,1,0,3,1,0,7,2,1
R8_42,R8,43,-99,-99,0,0,0,0,0,0
R8_43,R8,44,1,0,0,0,0,0,0,1
R8_44,R8,45,1,0,0,0,0,6,2,1
R8_45,R8,46,0,0,0,0,0,0,0,1
R8_46,R8,47,-99,-99,0,1,0,0,0,1
R8_47,R8,48,0,0,2,1,0,0,0,1
R8_48,R8,49,0,0,5,0,0,0,0,0
R8_49,R8,50,1,0,0,0,0,6,1,1
R8_50,R8,51,1,0,0,0,0,6,2,1
R8_51,R8,52,1,0,0,0,0,6,1,1
R8_52,R8,53,1,0,0,0,0,6,1,1
R8_53,R8,54,1,0,0,0,0,6,1,1
R8_54,R8,55,-99,-99,0,0,0,0,0,0
R8_55,R8,56,1,0,0,1,0,8,1,0
R9_1,R9,1,1,1,5,0,0,0,0,0
R9_2,R9,2,-99,-99,0,0,0,0,0,0
R9_3,R9,3,-99,-99,0,0,0,0,0,0
R9_4,R9,4,1,0,0,0,0,0,0,0
R9_5,R9,5,0,0,0,1,0,0,0,1
R9_6,R9,6,0,0,2,0,0,0,0,1
R9_7,R9,7,0,0,0,1,0,7,2,1
R9_8,R9,8,1,0,5,0,0,0,0,0
R9_9,R9,9,1,0,5,0,0,7,2,1
R9_10,R9,10,1,0,5,0,0,7,2,1
R9_11,R9,11,1,0,5,0,0,1,2,1
R9_12,R9,12,1,0,5,0,0,2,1,0
R9_13,R9,13,0,0,6,1,0,0,0,0
R9_14,R9,14,0,0,0,0,1,5,2,1
R9_15,R9,15,0,0,0,1,0,5,2,1
R9_16,R9,16,1,0,0,1,1,7,1,1
R9_17,R9,17,-99,-99,0,0,0,0,0,1
R9_18,R9,18,0,0,0,1,0,0,0,1
R9_19,R9,19,0,0,0,0,0,2,2,1
R9_20a,R9,20,1,0,0,0,0,6,1,0
R9_20b,R9,21,1,0,0,0,0,6,1,0
R9_20c,R9,22,1,0,0,0,0,6,1,0
R9_20d,R9,23,1,0,0,0,0,6,1,0
R9_20e,R9,24,1,0,0,0,0,6,1,0
R9_21,R9,25,1,0,0,0,0,6,2,1
R9_22,R9,26,-99,-99,0,0,0,0,0,1
R9_23,R9,27,1,0,0,1,0,6,2,1
R9_24,R9,28,0,0,0,1,0,0,0,1
R9_25,R9,29,1,0,0,0,0,8,2,1
R9_26,R9,30,0,0,2,1,0,3,2,1
R9_27,R9,31,1,0,0,0,0,1,1,0
R9_28,R9,32,-99,-99,5,0,0,1,1,0
R9_29,R9,33,1,0,0,0,0,1,1,1
R9_30,R9,34,1,0,0,1,1,1,1,1
R9_31,R9,35,1,0,0,1,1,1,1,1
R9_32,R9,36,0,0,2,1,0,7,2,0
R9_32b,R9,37,0,1,1,0,0,7,1,0
R9_33,R9,38,0,0,0,1,0,7,1,1
R9_34,R9,39,1,1,0,0,0,7,1,1
R9_35,R9,40,0,0,0,1,0,7,1,0
R9_35b,R9,41,1,0,7,1,0,7,1,1
R9_36,R9,42,-99,-99,0,0,0,0,0,0
R9_37a,R9,43,1,0,0,0,0,7,1,0
R9_37b,R9,44,1,0,0,0,0,7,2,0
R9_37c,R9,45,1,0,0,0,0,7,2,0
R9_38,R9,46,1,0,0,1,0,0,0,1
R9_39,R9,47,-99,-99,0,0,0,0,0,1
R9_40,R9,48,1,0,0,0,1,7,1,1
R9_41,R9,49,1,0,5,0,0,7,2,0
R9_42,R9,50,1,0,5,0,0,1,2,1
R9_43,R9,51,1,0,0,0,0,6,2,1
R9_44a,R9,52,1,0,0,0,0,7,1,0
R9_44b,R9,53,-99,-99,0,0,0,0,0,1
R9_44c,R9,54,-99,-99,0,0,0,0,0,1
R9_44d,R9,55,-99,-99,0,0,0,0,0,1
R9_44e,R9,56,-99,-99,0,0,0,0,0,1
R9_44f,R9,57,0,0,0,0,0,0,0,1
R9_45,R9,58,1,0,0,0,0,1,2,0
R9_46,R9,59,1,0,0,0,0,0,0,0
R9_47,R9,60,-99,-99,0,0,0,0,0,0
R9_48,R9,61,1,0,0,0,0,0,0,0
R9_49,R9,62,-99,-99,0,0,0,7,1,0
R10_1,R10,1,1,0,0,1,0,7,1,0
R10_2,R10,2,1,0,0,0,0,0,0,0
R10_3,R10,3,0,0,0,1,0,0,0,0
R10_4,R10,4,1,0,8,0,1,4,1,0
R10_5,R10,5,0,0,0,1,0,7,1,1
R10_6,R10,6,0,0,0,1,0,3,2,1
R10_7,R10,7,1,0,0,1,0,7,1,1
R10_8,R10,8,1,0,0,0,0,0,0,0
R10_9,R10,9,0,0,6,1,0,0,0,0
R10_10,R10,10,1,0,0,0,0,7,2,1
R10_11,R10,11,1,0,0,1,0,7,1,1
R10_12,R10,12,1,0,0,1,0,8,1,1
R10_13,R10,13,1,0,0,1,0,6,2,1
R10_14,R10,14,0,0,0,0,1,4,2,1
R10_15,R10,15,0,0,2,1,0,7,1,0
R10_16,R10,16,-99,-99,0,0,0,0,0,0
R10_17,R10,17,1,0,0,0,0,6,1,1
R10_18,R10,18,0,0,0,1,0,0,0,1
R10_19,R10,19,1,0,0,0,0,6,1,0
R10_20,R10,20,1,0,5,0,0,1,1,0
R10_21,R10,21,1,1,5,0,0,4,1,1
R10_22,R10,22,1,0,5,0,0,6,1,1
R10_23,R10,23,1,0,0,0,0,6,1,1
R10_24,R10,24,1,0,0,0,0,6,1,1
R10_25,R10,25,-99,-99,3,0,0,0,0,0
R10_26,R10,26,0,0,0,1,0,7,0,0
R10_27,R10,27,0,0,2,1,0,3,1,1
R10_28,R10,28,0,0,0,1,0,7,1,1
R10_29,R10,29,-99,-99,3,0,0,0,0,0
R10_30,R10,30,0,0,2,1,0,7,1,0
R10_31,R10,31,0,1,1,0,0,7,1,0
R10_32,R10,32,1,0,0,1,0,7,2,1
R10_33,R10,33,1,0,0,0,1,7,2,1
R10_34,R10,34,-99,-99,3,0,0,0,0,0
R10_35,R10,35,0,0,0,1,0,7,1,0
R10_36,R10,36,0,0,2,1,0,3,1,1
R10_37,R10,37,0,0,0,1,0,0,0,1
R10_38,R10,38,0,0,8,1,1,4,2,1
R10_39,R10,39,0,0,2,1,0,2,1,1
R10_40,R10,40,1,1,1,0,0,6,1,0
R10_41,R10,41,1,0,0,0,0,6,2,1
R10_42,R10,42,0,1,0,0,0,2,1,0
R10_43,R10,43,1,1,7,0,0,6,1,0
R10_44,R10,44,-99,-99,0,0,0,0,0,0
R10_45,R10,45,0,0,2,1,0,7,1,0
R11_1,R11,1,-99,-99,0,0,0,0,0,0
R11_2,R11,2,-99,-99,3,0,0,0,0,0
R11_3,R11,3,1,0,0,0,0,0,0,0
R11_4,R11,4,0,0,0,1,0,0,0,0
R11_5,R11,5,0,0,0,1,0,0,0,0
R11_6,R11,6,0,0,0,0,0,0,0,1
R11_7,R11,7,0,0,0,0,0,0,0,1
R11_8,R11,8,0,0,0,1,0,7,0,0
R11_9,R11,9,0,0,0,1,0,7,0,0
R11_10,R11,10,1,0,0,1,0,6,1,1
R11_11,R11,11,1,0,0,0,0,6,1,1
R11_12,R11,12,0,1,5,0,0,0,0,1
R11_13,R11,13,-99,-99,3,0,0,0,0,0
R11_14,R11,14,-99,-99,3,0,0,0,0,0
R11_15,R11,15,1,0,0,0,0,6,1,1
R11_16,R11,16,1,0,0,0,0,6,1,1
R11_17,R11,17,0,0,5,1,0,2,0,1
R11_18,R11,18,1,0,0,0,0,1,0,0
R11_19,R11,19,1,0,5,0,0,1,0,0
R11_20,R11,20,1,0,0,0,0,6,0,1
R11_21,R11,21,1,0,0,1,0,7,0,1
R11_22,R11,22,1,0,0,0,0,6,0,1
R11_23,R11,23,1,0,0,0,0,1,0,0
R11_24,R11,24,1,0,0,0,0,6,1,1
R11_25,R11,25,1,1,0,1,0,7,0,1
R11_26,R11,26,1,1,0,0,0,7,0,1
R11_27,R11,27,1,0,8,0,0,5,1,1
R11_28,R11,28,1,1,0,0,0,0,0,1
R11_29,R11,29,1,0,0,0,0,0,0,1
R11_30,R11,30,1,0,5,0,0,7,0,1
R11_31,R11,31,0,0,2,1,0,7,0,0
R11_32,R11,32,-99,-99,1,0,0,7,0,0
R11_33,R11,33,0,0,0,1,0,7,0,1
R11_34,R11,34,1,0,0,0,0,7,1,1
R11_35,R11,35,0,0,2,0,0,7,0,1
R11_36,R11,36,0,0,0,0,0,7,0,1
R11_37,R11,37,1,1,0,0,0,0,0,0
R11_38,R11,38,1,0,0,0,0,6,0,1
R11_39,R11,39,1,1,0,0,0,1,1,1
R11_40,R11,40,0,0,0,0,0,0,0,1
R11_41,R11,41,1,1,0,0,0,0,0,0
R11_42,R11,42,0,0,0,1,0,0,0,0
R11_43,R11,43,0,0,0,1,1,4,0,1
R11_44,R11,44,1,1,0,1,0,0,0,1
R11_45,R11,45,0,0,2,1,0,7,1,0
R11_46,R11,46,1,0,0,0,0,6,0,0
R12_1,R12,1,1,1,0,0,0,7,1,0
R12_2,R12,2,0,1,0,0,0,0,0,0
R12_3,R12,3,0,0,0,1,0,0,0,0
R12_4,R12,4,0,1,5,0,0,0,0,0
R12_5,R12,5,0,1,0,0,0,0,0,0
R12_6,R12,6,-99,-99,0,0,0,0,0,0
R12_7,R12,7,0,1,0,0,0,0,0,0
R12_8,R12,8,0,0,0,0,0,0,0,0
R12_9,R12,9,0,0,0,1,0,7,0,0
R12_10,R12,10,0,1,0,0,0,5,1,1
R12_11,R12,11,0,1,0,0,0,0,0,0
R12_12,R12,12,0,0,0,1,0,7,0,0
R12_13,R12,13,0,0,0,1,0,7,1,1
R12_14,R12,14,0,0,0,0,0,7,1,1
R12_15,R12,15,1,1,0,0,0,5,1,1
R12_16,R12,16,0,0,0,1,0,7,0,1
R12_17,R12,17,1,0,0,0,0,0,0,0
R12_18,R12,18,0,0,2,1,0,7,1,1
R12_19,R12,19,0,0,0,0,1,5,1,1
R12_20,R12,20,0,0,0,1,0,7,0,0
R12_21,R12,21,0,1,5,0,0,2,1,1
R12_22,R12,22,1,0,0,0,0,5,1,1
R12_23,R12,23,0,0,0,0,1,4,1,1
R12_24,R12,24,1,0,0,0,0,6,1,1
R12_25,R12,25,1,0,0,0,0,6,0,1
R12_26,R12,26,1,1,0,0,0,7,0,0
R12_27,R12,27,0,0,0,0,0,7,1,1
R12_28,R12,28,0,0,0,1,0,7,1,1
R12_29,R12,29,-99,-99,0,0,0,0,0,1
R12_30,R12,30,0,1,5,0,0,0,0,0
R12_31,R12,31,0,1,5,0,0,2,1,1
R12_32,R12,32,-99,-99,0,0,0,0,0,0
R12_33,R12,33,0,0,2,1,0,7,1,0
R12_34,R12,34,-99,-99,1,0,0,7,0,1
R12_35,R12,35,-99,-99,3,0,0,0,0,1
R12_36,R12,36,-99,-99,0,0,0,0,0,0
R12_37,R12,37,-99,1,0,0,0,0,0,0
R12_38,R12,38,-99,-99,0,0,1,0,0,0
R12_39,R12,39,-99,-99,0,0,0,0,0,0
R12_40,R12,40,-99,-99,0,0,0,0,0,0
R12_41,R12,41,1,0,0,0,1,7,0,0
R12_42,R12,42,1,1,0,1,0,7,0,1
R12_43,R12,43,0,0,0,1,0,0,0,0
R13_1,R13,1,1,0,0,0,0,7,1,0
R13_2,R13,2,-99,-99,0,0,0,0,0,0
R13_3,R13,3,-99,-99,7,0,0,0,0,0
R13_4,R13,4,0,1,0,1,0,0,0,0
R13_5,R13,5,0,0,0,0,0,0,0,0
R13_6,R13,6,0,1,5,0,0,0,0,0
R13_7,R13,7,0,1,0,1,0,7,0,1
R13_8,R13,8,-99,-99,0,0,0,0,0,0
R13_9,R13,9,1,0,0,0,0,7,0,0
R13_10,R13,10,-99,-99,7,0,0,0,0,0
R13_11,R13,11,0,0,5,1,0,2,0,0
R13_12,R13,12,0,1,0,0,0,5,0,1
R13_13,R13,13,0,1,0,1,0,0,0,0
R13_14,R13,14,1,0,0,1,0,7,0,1
R13_15,R13,15,0,0,0,0,0,2,0,1
R13_16,R13,16,1,0,0,0,0,6,0,1
R13_17,R13,17,0,0,0,0,0,3,1,1
R13_18,R13,18,0,0,0,1,0,0,0,0
R13_19,R13,19,0,0,0,1,0,0,0,0
R13_20,R13,20,0,0,2,1,0,0,0,0
R13_21,R13,21,-99,-99,0,0,1,0,0,0
R13_22,R13,22,0,0,0,1,0,7,0,0
R13_23,R13,23,0,0,0,0,0,7,1,1
R13_24,R13,24,0,0,0,0,0,4,0,0
R13_25,R13,25,1,0,0,0,0,6,0,1
R13_26,R13,26,-99,-99,0,0,0,0,0,0
R13_27,R13,27,1,0,0,1,0,6,0,0
R13_28,R13,28,1,0,0,0,0,0,0,1
R13_29,R13,29,1,0,0,0,0,0,0,1
R13_30,R13,30,0,0,2,1,0,7,0,0
R13_31,R13,31,-99,-99,1,0,0,7,0,1
R13_32,R13,32,0,0,0,1,0,7,1,1
R13_33,R13,33,0,1,0,0,0,7,0,1
R13_34,R13,34,1,0,0,0,0,7,1,1
R13_35,R13,35,1,1,5,0,0,7,0,1
R13_36,R13,36,0,1,0,1,0,0,0,1
R13_37,R13,37,0,1,0,0,0,0,0,0
R13_38,R13,38,1,0,0,0,0,7,0,0
