"image","magazine_id","time","image_number","in_out","explicit","symbol","weapon","gruesome","narrative","strength","caption","outgroup","ingroup","crisis","solution","jihad","utopia","punish","unity","outplot","sinful","victim","occupy"
"D10_35","D10",10,35,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D10_36","D10",10,36,-99,-99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D10_37","D10",10,37,0,0,0,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
"D10_38","D10",10,38,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D10_39","D10",10,39,0,0,0,1,0,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"D10_40","D10",10,40,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D10_41","D10",10,41,0,0,0,1,0,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"D10_42","D10",10,42,0,0,0,1,0,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0
"D10_43","D10",10,43,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D10_44","D10",10,44,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D10_45","D10",10,45,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D10_46","D10",10,46,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D10_47","D10",10,47,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D10_48","D10",10,48,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D10_49","D10",10,49,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D10_50","D10",10,50,0,0,2,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D10_51","D10",10,51,0,0,0,0,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D10_52","D10",10,52,0,0,0,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D10_53","D10",10,53,1,0,0,1,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"D10_54","D10",10,54,0,1,6,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D10_55","D10",10,55,0,1,6,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D10_56","D10",10,56,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_57","D10",10,57,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_58","D10",10,58,0,0,0,0,0,5,2,1,0,1,1,0,0,0,0,0,0,0,1,0
"D10_59","D10",10,59,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"D10_60","D10",10,60,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"D10_61","D10",10,61,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D10_62","D10",10,62,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_63","D10",10,63,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D10_64","D10",10,64,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_65","D10",10,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_66","D10",10,66,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D10_67","D10",10,67,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_68","D10",10,68,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_69","D10",10,69,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D10_70","D10",10,70,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"D10_71","D10",10,71,0,0,0,0,1,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0
"D10_72","D10",10,72,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D10_73","D10",10,73,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D10_74","D10",10,74,-99,-99,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D10_75","D10",10,75,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D10_76","D10",10,76,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D10_77","D10",10,77,0,1,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D10_78","D10",10,78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_79","D10",10,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_80","D10",10,80,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_81","D10",10,81,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_82","D10",10,82,1,0,0,1,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_83","D10",10,83,1,0,2,1,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_84","D10",10,84,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D10_85","D10",10,85,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_86","D10",10,86,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D10_87","D10",10,87,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D10_88","D10",10,88,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D10_89","D10",10,89,-99,-99,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D10_90","D10",10,90,0,0,0,0,0,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0
"D10_91","D10",10,91,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_92","D10",10,92,0,0,2,1,0,6,1,1,0,1,1,0,0,0,0,0,1,0,0,0
"D10_93","D10",10,93,1,0,0,1,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_94","D10",10,94,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_95","D10",10,95,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D10_96","D10",10,96,0,0,0,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D10_97","D10",10,97,0,0,0,0,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D10_98","D10",10,98,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_99","D10",10,99,1,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D10_100","D10",10,100,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D10_101","D10",10,101,0,0,2,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D10_102","D10",10,102,0,0,0,0,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D10_103","D10",10,103,0,0,0,1,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0
"D10_104","D10",10,104,0,0,0,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D10_105","D10",10,105,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D10_106","D10",10,106,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_107","D10",10,107,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_108","D10",10,108,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_109","D10",10,109,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_110","D10",10,110,1,0,0,0,1,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0
"D10_111","D10",10,111,1,0,0,0,0,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0
"D10_112","D10",10,112,1,0,8,0,0,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"D10_113","D10",10,113,1,0,0,0,0,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0
"D10_114","D10",10,114,0,0,8,0,0,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0
"D10_115","D10",10,115,1,0,0,0,0,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0
"D10_116","D10",10,116,1,0,0,0,0,4,2,0,1,0,0,1,0,0,1,0,0,0,0,0
"D10_117","D10",10,117,0,0,0,1,0,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0
"D10_118","D10",10,118,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_119","D10",10,119,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D10_120","D10",10,120,0,0,0,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D10_121","D10",10,121,1,0,8,0,0,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"D10_122","D10",10,122,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D10_123","D10",10,123,0,0,8,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D10_124","D10",10,124,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D10_125","D10",10,125,0,0,2,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D10_126","D10",10,126,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"D10_127","D10",10,127,-99,-99,0,0,0,6,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"D10_128","D10",10,128,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"D10_129","D10",10,129,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"D10_130","D10",10,130,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_131","D10",10,131,1,0,0,1,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D10_132","D10",10,132,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D10_133","D10",10,133,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D10_134","D10",10,134,1,0,2,1,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D10_135","D10",10,135,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_136","D10",10,136,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"D10_137","D10",10,137,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_138","D10",10,138,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_139","D10",10,139,1,0,0,1,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_140","D10",10,140,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D10_141","D10",10,141,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_142","D10",10,142,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D10_143","D10",10,143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_144","D10",10,144,0,0,0,0,1,7,0,0,0,1,0,1,1,0,0,0,0,0,0,0
"D10_145","D10",10,145,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_146","D10",10,146,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_147","D10",10,147,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_148","D10",10,148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D10_149","D10",10,149,-99,-99,0,1,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"D10_150","D10",10,150,1,0,0,1,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"D10_151","D10",10,151,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D10_152","D10",10,152,1,0,0,1,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"D10_153","D10",10,153,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_1","D11",11,1,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D11_2","D11",11,2,-99,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D11_3","D11",11,3,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_4","D11",11,4,-99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D11_5","D11",11,5,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_6","D11",11,6,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_7","D11",11,7,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_8","D11",11,8,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D11_9","D11",11,9,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D11_10","D11",11,10,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D11_11","D11",11,11,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_12","D11",11,12,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D11_13","D11",11,13,1,0,0,1,0,7,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"D11_14","D11",11,14,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D11_15","D11",11,15,0,0,0,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D11_16","D11",11,16,0,0,8,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D11_17","D11",11,17,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_18","D11",11,18,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_19","D11",11,19,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_20","D11",11,20,-99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D11_21","D11",11,21,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_22","D11",11,22,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_23","D11",11,23,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_24","D11",11,24,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_25","D11",11,25,1,0,0,0,0,6,2,0,1,0,1,0,0,0,0,0,1,0,0,0
"D11_26","D11",11,26,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D11_27","D11",11,27,0,0,0,1,0,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0
"D11_28","D11",11,28,0,0,0,1,0,4,2,0,0,1,0,1,0,0,1,0,0,0,0,0
"D11_29","D11",11,29,0,0,0,0,1,5,2,0,0,1,1,0,0,0,0,0,0,0,1,0
"D11_30","D11",11,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_31","D11",11,31,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_32","D11",11,32,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_33","D11",11,33,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_34","D11",11,34,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_35","D11",11,35,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_36","D11",11,36,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_37","D11",11,37,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_38","D11",11,38,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_39","D11",11,39,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_40","D11",11,40,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_41","D11",11,41,1,1,0,1,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D11_42","D11",11,42,1,1,0,0,0,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D11_43","D11",11,43,0,0,2,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_44","D11",11,44,1,0,0,1,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D11_45","D11",11,45,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_46","D11",11,46,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D11_47","D11",11,47,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_48","D11",11,48,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_49","D11",11,49,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_50","D11",11,50,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_51","D11",11,51,0,0,0,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_52","D11",11,52,0,0,0,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_53","D11",11,53,0,0,0,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_54","D11",11,54,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D11_55","D11",11,55,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D11_56","D11",11,56,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D11_57","D11",11,57,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D11_58","D11",11,58,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D11_59","D11",11,59,0,0,0,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_60","D11",11,60,0,0,0,1,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_61","D11",11,61,-99,1,0,1,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"D11_62","D11",11,62,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D11_63","D11",11,63,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D11_64","D11",11,64,1,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"D11_65","D11",11,65,1,0,0,0,0,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"D11_66","D11",11,66,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_67","D11",11,67,-99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D11_68","D11",11,68,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D11_69","D11",11,69,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_70","D11",11,70,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_71","D11",11,71,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_72","D11",11,72,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_73","D11",11,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D11_74","D11",11,74,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D11_75","D11",11,75,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D11_76","D11",11,76,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D11_77","D11",11,77,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D11_78","D11",11,78,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_79","D11",11,79,0,0,0,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D11_80","D11",11,80,0,0,2,1,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"D11_81","D11",11,81,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_82","D11",11,82,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_83","D11",11,83,1,1,0,1,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D11_84","D11",11,84,0,0,0,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D11_85","D11",11,85,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_86","D11",11,86,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_87","D11",11,87,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_88","D11",11,88,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D11_89","D11",11,89,0,0,2,1,0,7,1,0,0,1,0,1,1,0,0,0,0,0,0,0
"D11_90","D11",11,90,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D11_91","D11",11,91,0,0,0,0,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0
"D11_92","D11",11,92,1,0,0,0,0,6,1,0,1,0,1,0,0,0,0,0,1,0,0,0
"D11_93","D11",11,93,1,1,0,0,0,5,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"D11_94","D11",11,94,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_95","D11",11,95,1,1,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_96","D11",11,96,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_97","D11",11,97,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_98","D11",11,98,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_99","D11",11,99,1,0,0,1,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_100","D11",11,100,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D11_101","D11",11,101,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"D11_102","D11",11,102,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_103","D11",11,103,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D11_104","D11",11,104,0,0,2,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_105","D11",11,105,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_106","D11",11,106,0,0,8,1,1,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D11_107","D11",11,107,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_108","D11",11,108,0,0,0,1,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
"D11_109","D11",11,109,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_110","D11",11,110,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_111","D11",11,111,-99,-99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"D11_112","D11",11,112,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"D11_113","D11",11,113,0,0,8,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D11_114","D11",11,114,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D11_115","D11",11,115,0,0,2,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D11_116","D11",11,116,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"D11_117","D11",11,117,-99,1,0,0,0,7,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"D11_118","D11",11,118,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
"D11_119","D11",11,119,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,1,0,0,0,0
"D11_120","D11",11,120,0,0,0,1,0,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0
"D11_121","D11",11,121,0,0,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_122","D11",11,122,0,0,2,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D11_123","D11",11,123,1,0,0,0,0,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"D11_124","D11",11,124,1,0,0,0,0,4,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"D11_125","D11",11,125,1,0,5,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_1","D12",12,1,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_2","D12",12,2,-99,-99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D12_3","D12",12,3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D12_4","D12",12,4,1,0,0,0,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_5","D12",12,5,1,0,0,1,1,7,2,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_6","D12",12,6,1,0,0,0,0,7,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"D12_7","D12",12,7,-99,-99,0,1,0,7,1,1,0,0,0,1,1,0,0,0,0,0,0,0
"D12_8","D12",12,8,1,1,7,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
"D12_9","D12",12,9,0,1,0,0,0,2,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"D12_10","D12",12,10,1,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_11","D12",12,11,1,0,0,0,0,6,2,1,1,0,1,0,0,0,0,0,1,0,0,0
"D12_12","D12",12,12,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0
"D12_13","D12",12,13,0,0,2,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_14","D12",12,14,0,0,2,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_15","D12",12,15,0,0,0,1,0,7,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"D12_16","D12",12,16,0,0,8,1,0,4,2,1,0,1,0,1,0,0,1,0,0,0,0,0
"D12_17","D12",12,17,0,0,0,0,0,7,2,1,0,1,0,1,1,0,0,0,0,0,0,0
