,id_x,province_id,province_url,date,url,title,video_url,id_y,duration,bit_rate,label,core_peri 
382,2901,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"August 21, 2015",http://jihadology.net/2015/08/21/new-video-message-from-the-islamic-state-one-body-3-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “One Body #3 – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/Q7T65BHg?hd=0&autoPlay=0&permalink=0&loop=0,931.0,830.9760000000001,1379599.0,Ṣalāḥ al-Dīn,core
383,2900,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"August 24, 2015",http://jihadology.net/2015/08/24/new-video-message-from-the-islamic-state-aspect-of-the-battle-in-the-samra-peninsula-and-north-tikrit-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Aspect of the Battle in the Sāmrā’ Peninsula and North Tikrīt – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/hOOw3rL6?hd=0&autoPlay=0&permalink=0&loop=0,923.0,426.838,1441633.0,Ṣalāḥ al-Dīn,core
384,2899,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"September 4, 2015",http://jihadology.net/2015/09/04/new-video-message-from-the-islamic-state-persistence-not-backing-down-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,"New video message from The Islamic State: “Persistence, Not Backing Down – Wilāyat Ṣalāḥ al-Dīn”",https://videopress.com/embed/VkObjj6o?hd=0&autoPlay=0&permalink=0&loop=0,900.0,674.198,1418342.0,Ṣalāḥ al-Dīn,core
385,2898,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"September 14, 2015",http://jihadology.net/2015/09/14/new-video-message-from-the-islamic-state-bayji-the-castle-of-steadfastness-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Bayjī: The Castle of Steadfastness – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/1ZCGp7rn?hd=0&autoPlay=0&permalink=0&loop=0,865.0,1628.4160000000002,1427280.0,Ṣalāḥ al-Dīn,core
386,2897,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"September 16, 2015",http://jihadology.net/2015/09/16/new-video-message-from-the-islamic-state-would-you-exchange-what-is-better-for-what-is-less-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Would You Exchange What Is Better For What Is Less? – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/AHdYINnx?hd=0&autoPlay=0&permalink=0&loop=0,861.0,683.904,1410042.0,Ṣalāḥ al-Dīn,core
387,2896,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"September 24, 2015",http://jihadology.net/2015/09/24/new-video-message-from-the-islamic-state-one-body-4-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “One Body #4 – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/SVzXpBiY?hd=0&autoPlay=0&permalink=0&loop=0,836.0,234.59,1412065.0,Ṣalāḥ al-Dīn,core
388,2895,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"September 27, 2015",http://jihadology.net/2015/09/27/new-video-message-from-the-islamic-state-id-al-a%e1%b8%8d%e1%b8%a5a-in-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “‘Īd al ‘Aḍḥā in Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/xHc6xNoO?hd=0&autoPlay=0&permalink=0&loop=0,829.0,328.125,1435249.0,Ṣalāḥ al-Dīn,core
389,2894,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"October 7, 2015",http://jihadology.net/2015/10/07/new-video-message-from-the-islamic-state-persistence-not-backing-down-2-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,"New video message from The Islamic State: “Persistence, Not Backing Down #2 – Wilāyat Ṣalāḥ al-Dīn”",https://videopress.com/embed/V9qDVdDa?hd=0&autoPlay=0&permalink=0&loop=0,790.0,420.736,1415870.0,Ṣalāḥ al-Dīn,core
390,2893,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"October 27, 2015",http://jihadology.net/2015/10/27/new-video-message-from-the-islamic-state-aspects-of-the-battle-west-of-the-city-of-al-samra-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Aspects of the Battle West of the City of al-Sāmrā’ – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/OUtpCAfx?hd=0&autoPlay=0&permalink=0&loop=0,742.0,609.104,825760.0,Ṣalāḥ al-Dīn,core
391,2892,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"November 2, 2015",http://jihadology.net/2015/11/02/new-video-message-from-the-islamic-state-holding-wounds-of-their-nation-8-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Holding Wounds of Their Nation #8 – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/iTu7w3wA?hd=0&autoPlay=0&permalink=0&loop=0,723.0,410.283,1362269.0,Ṣalāḥ al-Dīn,core
392,2891,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"November 16, 2015",http://jihadology.net/2015/11/16/new-video-message-from-the-islamic-state-and-fight-against-the-disbelievers-collectively-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “And Fight Against The Disbelievers Collectively – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/mtimYIrM?hd=0&autoPlay=0&permalink=0&loop=0,685.0,701.44,1364356.0,Ṣalāḥ al-Dīn,core
393,2890,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"November 23, 2015",http://jihadology.net/2015/11/23/new-video-message-from-the-islamic-state-to-find-a-mistake-in-you-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Let Them Find Harshness In You – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/BLWiVF3M?hd=0&autoPlay=0&permalink=0&loop=0,,,,Ṣalāḥ al-Dīn,core
394,2889,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"December 8, 2015",http://jihadology.net/2015/12/08/new-video-message-from-the-islamic-state-holding-wounds-of-their-nation-9-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Holding Wounds of Their Nation #9 – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/3i2yPZMj?hd=0&autoPlay=0&permalink=0&loop=0,628.0,376.726,1378764.0,Ṣalāḥ al-Dīn,core
395,2888,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"December 16, 2015",http://jihadology.net/2015/12/16/new-video-message-from-the-islamic-state-say-indeed-i-am-on-clear-evidence-from-my-lord-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,"New video message from The Islamic State: “Say, ‘Indeed, I am On Clear Evidence From My Lord…’ – Wilāyat Ṣalāḥ al-Dīn”",https://videopress.com/embed/yjthGLm7?hd=0&autoPlay=0&permalink=0&loop=0,613.0,1140.096,1416593.0,Ṣalāḥ al-Dīn,core
396,2887,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"January 6, 2016",http://jihadology.net/2016/01/06/new-video-message-from-the-islamic-state-persistence-not-backing-down-3-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,"New video message from The Islamic State: “Persistence, Not Backing Down #3 – Wilāyat Ṣalāḥ al-Dīn”",https://videopress.com/embed/tJLuvyJi?hd=0&autoPlay=0&permalink=0&loop=0,573.0,661.931,1399857.0,Ṣalāḥ al-Dīn,core
397,2886,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"January 30, 2016",http://jihadology.net/2016/01/30/new-video-message-from-the-islamic-state-the-most-evil-creation-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “The Most Evil Creation – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/OdYEz93s?hd=0&autoPlay=0&permalink=0&loop=0,528.0,1132.971,1378085.0,Ṣalāḥ al-Dīn,core
398,2885,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"February 17, 2016",http://jihadology.net/2016/02/17/new-video-message-from-the-islamic-state-the-raid-of-abu-basir-al-qurayshi-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “The Raid of Abū Basīr al-Qurayshī – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/JElF5nRm?hd=0&autoPlay=0&permalink=0&loop=0,496.0,1080.086,1411524.0,Ṣalāḥ al-Dīn,core
399,2884,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"March 2, 2016",http://jihadology.net/2016/03/02/new-video-message-from-the-islamic-state-holding-wounds-of-their-nation-10-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Holding Wounds of Their Nation #10 – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/7QI61NXB?hd=0&autoPlay=0&permalink=0&loop=0,473.0,555.691,1385926.0,Ṣalāḥ al-Dīn,core
400,2883,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"March 29, 2016",http://jihadology.net/2016/03/29/new-video-message-from-the-islamic-state-picking-heads-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Picking Heads – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/qJPbPjNB?hd=0&autoPlay=0&permalink=0&loop=0,435.0,632.128,1424184.0,Ṣalāḥ al-Dīn,core
401,2882,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"April 12, 2016",http://jihadology.net/2016/04/12/new-video-message-from-the-islamic-state-bangers-of-the-swords-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Bangers of the Swords – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/EMP5jMum?hd=0&autoPlay=0&permalink=0&loop=0,411.0,801.4939999999999,1396089.0,Ṣalāḥ al-Dīn,core
402,2881,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"April 24, 2016",http://jihadology.net/2016/04/24/new-video-message-from-the-islamic-state-who-never-escape-from-war-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Who Never Escape From War – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/De8SNMRy?hd=0&autoPlay=0&permalink=0&loop=0,396.0,1299.798,1411532.0,Ṣalāḥ al-Dīn,core
403,2879,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"May 25, 2016",http://jihadology.net/2016/05/25/new-video-message-from-the-islamic-state-the-flame-of-redemption-1-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “The Flame of Redemption #1 – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/bXi8bzhZ?hd=0&autoPlay=0&permalink=0&loop=0,332.0,686.3580000000001,1430361.0,Ṣalāḥ al-Dīn,core
404,2878,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"June 8, 2016",http://jihadology.net/2016/06/08/new-video-message-from-the-islamic-state-but-god-will-perfect-his-light-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “But God Will Perfect His Light – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/A4p5FsJF?hd=0&autoPlay=0&permalink=0&loop=0,290.0,705.1310000000001,1407193.0,Ṣalāḥ al-Dīn,core
405,2877,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"June 23, 2016",http://jihadology.net/2016/06/23/new-video-message-from-the-islamic-state-who-never-escape-from-war-2-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “Who Never Escape From War #2 – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/Vtc5RIRm?hd=0&autoPlay=0&permalink=0&loop=0,266.0,949.803,1435469.0,Ṣalāḥ al-Dīn,core
406,2876,22,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B9%A3ala%E1%B8%A5-al-din/,"August 30, 2016",http://jihadology.net/2016/08/30/new-video-message-from-the-islamic-state-the-flame-of-sacrifice-2-wilayat-%e1%b9%a3ala%e1%b8%a5-al-din/,New video message from The Islamic State: “The Flame of Sacrifice #2 – Wilāyat Ṣalāḥ al-Dīn”,https://videopress.com/embed/Ky2tM2Fo?hd=0&autoPlay=0&permalink=0&loop=0,164.0,719.84,1396957.0,Ṣalāḥ al-Dīn,core
407,2875,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"March 28, 2015",http://jihadology.net/2015/03/28/new-video-message-from-the-islamic-state-strike-their-necks-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “Strike Their Necks – Wilāyat Ḥamāh”,https://videopress.com/embed/m59ZssQG?hd=0&autoPlay=0&permalink=0&loop=0,1391.0,255.424,1409890.0,Ḥamāh,core
408,2874,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"May 30, 2015",http://jihadology.net/2015/05/30/new-video-message-from-the-islamic-state-and-sit-in-wait-for-them-at-every-place-of-ambush-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “And Sit in Wait For Them at Every Place of Ambush – Wilāyat Ḥamāh”,https://videopress.com/embed/hGgs5yk7?hd=0&autoPlay=0&permalink=0&loop=0,1203.0,452.352,1422633.0,Ḥamāh,core
409,2873,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"June 16, 2015",http://jihadology.net/2015/06/16/new-video-message-from-the-islamic-state-indeed-it-was-evil-that-they-were-doing-establishment-of-the-limit-of-apostasy-upon-a-client-for-the-nu%e1%b9%a3ayri-crusader-airplane-alliance-wilayat/,"New video message from The Islamic State: “Indeed, It Was Evil That They Were Doing: Establishment of the Limit of Apostasy Upon a Client For the Nuṣayrī-Crusader Airplane Alliance – Wilāyat Ḥamāh”",https://videopress.com/embed/nCmKeUUn?hd=0&autoPlay=0&permalink=0&loop=0,1146.0,262.336,1405383.0,Ḥamāh,core
410,2872,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"July 7, 2015",http://jihadology.net/2015/07/07/new-video-message-from-the-islamic-state-the-raid-of-then-evil-is-the-morning-of-those-who-were-warned-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “The Raid of ‘Then Evil Is the Morning of Those Who Were Warned’ – Wilāyat Ḥamāh”,https://videopress.com/embed/IysH7gFJ?hd=0&autoPlay=0&permalink=0&loop=0,1070.0,506.795,1425096.0,Ḥamāh,core
411,2871,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"August 2, 2015",http://jihadology.net/2015/08/02/new-video-message-from-the-islamic-state-establishing-the-limit-upon-the-corrupters-in-the-land-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “Establishing the Limit Upon the Corrupters in the Land – Wilāyat Ḥamāh”,https://videopress.com/embed/huaFgEXz?hd=0&autoPlay=0&permalink=0&loop=0,987.0,220.22400000000002,1426106.0,Ḥamāh,core
412,2870,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"August 4, 2015",http://jihadology.net/2015/08/04/new-video-message-from-the-islamic-state-the-men-of-war-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “The Men of War – Wilāyat Ḥamāh”,https://videopress.com/embed/XeZ13Mz9?hd=0&autoPlay=0&permalink=0&loop=0,979.0,270.742,1364018.0,Ḥamāh,core
413,2869,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"September 2, 2015",http://jihadology.net/2015/09/02/new-video-message-from-the-islamic-state-restarting-the-work-of-the-automatic-oven-in-the-town-of-al-nuaymiyyah-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “Restarting the Work of the Automatic Oven in the Town of al-Nu’aymīyyah – Wilāyat Ḥamāh”,https://videopress.com/embed/uUOfxyYS?hd=0&autoPlay=0&permalink=0&loop=0,907.0,286.301,1375666.0,Ḥamāh,core
414,2868,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"September 30, 2015",http://jihadology.net/2015/09/30/new-video-message-from-the-islamic-state-message-from-the-land-of-the-front-lines-for-those-sitting-on-jihad-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “Message from the Land of the Front Lines for Those Sitting on Jihād – Wilāyat Ḥamāh”,https://videopress.com/embed/l8NAYcts?hd=0&autoPlay=0&permalink=0&loop=0,811.0,432.662,1417802.0,Ḥamāh,core
415,2867,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"October 7, 2015",http://jihadology.net/2015/10/07/new-video-message-from-the-islamic-state-progress-of-the-battle-in-al-shindakhiyyat-area-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “Progress of the Battle in al-Shindākhīyyāt Area – Wilāyat Ḥamāh”,https://videopress.com/embed/kXYkOfwm?hd=0&autoPlay=0&permalink=0&loop=0,791.0,167.872,1427981.0,Ḥamāh,core
416,2866,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"November 11, 2015",http://jihadology.net/2015/11/11/new-video-message-from-the-islamic-state-progress-of-the-battle-in-wilayat-%e1%b8%a5amah/,New video message from The Islamic State: “Progress of the Battle in Wilāyat Ḥamāh”,https://videopress.com/embed/B4x3Fzrc?hd=0&autoPlay=0&permalink=0&loop=0,697.0,838.422,1394896.0,Ḥamāh,core
417,2865,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"February 7, 2016",http://jihadology.net/2016/02/07/new-video-message-from-the-islamic-state-and-we-did-not-wrong-them-thereby-but-they-were-wronging-themselves-2-wilayat-%e1%b8%a5amah/,"New video message from The Islamic State: “And We Did Not Wrong Them [Thereby], But They Were Wronging Themselves #2 – Wilāyat Ḥamāh”",https://videopress.com/embed/GiAKf1Rp?hd=0&autoPlay=0&permalink=0&loop=0,515.0,240.16299999999998,1476671.0,Ḥamāh,core
418,2864,20,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5amah/,"April 30, 2016",http://jihadology.net/2016/04/30/new-video-message-from-the-islamic-state-kill-them-verily-they-are-polytheists-wilayat-%e1%b8%a5amah/,"New video message from The Islamic State: “Kill Them, Verily, They Are Polytheists – Wilāyat Ḥamāh”",https://videopress.com/embed/TUvd7J5d?hd=0&autoPlay=0&permalink=0&loop=0,388.0,718.678,1414213.0,Ḥamāh,core
419,2862,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"December 10, 2014",http://jihadology.net/2014/12/10/new-video-message-from-the-islamic-state-progress-of-the-battle-in-ayn-al-islam-1-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Progress of the Battle in ‘Ayn al-Islām #1 – Wilāyat Ḥalab”,https://videopress.com/embed/LqLi9Cua?hd=0&autoPlay=0&permalink=0&loop=0,,,,Ḥalab,core
420,2861,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"December 18, 2014",http://jihadology.net/2014/12/18/new-video-message-from-the-islamic-state-a-considerable-warning-to-anyone-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “A Considerable Warning To Anyone – Wilāyat Ḥalab”,https://videopress.com/embed/oexy5Kp7?hd=0&autoPlay=0&permalink=0&loop=0,,,,Ḥalab,core
421,2860,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"January 10, 2015",http://jihadology.net/2015/01/10/new-video-message-from-the-islamic-state-repentance-from-tens-of-members-of-jabhah-al-nu%e1%b9%a3rah-and-a%e1%b8%a5rar-al-sham-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Repentance From Tens [of Members] of Jabhat al-Nuṣrah and Aḥrār al-Shām – Wilāyat Ḥalab”,https://videopress.com/embed/Gupgxywe?hd=0&autoPlay=0&permalink=0&loop=0,,,,Ḥalab,core
422,2859,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"January 16, 2015",http://jihadology.net/2015/01/16/new-video-message-from-the-islamic-state-medical-services-in-the-city-of-jarabulus-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Medical Services in the City of Jarābulus – Wilāyat Ḥalab”,https://videopress.com/embed/2G9dSXi7?hd=0&autoPlay=0&permalink=0&loop=0,,,,Ḥalab,core
423,2858,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"January 20, 2015",http://jihadology.net/2015/01/20/new-video-message-from-the-islamic-state-work-service-in-the-city-of-al-bab-and-its-surroundings-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Work Service in the City of al-Bāb and Its Surroundings – Wilāyat Ḥalab”,https://videopress.com/embed/K25w4bPW?hd=0&autoPlay=0&permalink=0&loop=0,1588.0,193.387,1370820.0,Ḥalab,core
424,2857,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"January 24, 2015",http://jihadology.net/2015/01/24/new-video-message-from-the-islamic-states-shaykh-uthman-aal-nazi%e1%b8%a5-delivering-a-speech-at-a-point-on-the-front-lines-wilayat-%e1%b8%a5alab/,New video message from The Islamic State’s Shaykh ‘Uthmān Aal Nāziḥ: “Delivering a Speech At a Point On the Front Lines – Wilāyat Ḥalab”,https://videopress.com/embed/QKlLJWx6?hd=0&autoPlay=0&permalink=0&loop=0,1582.0,1284.992,585813.0,Ḥalab,core
425,2856,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"January 24, 2015",http://jihadology.net/2015/01/24/new-video-message-from-the-islamic-state-living-in-the-shade-of-the-caliphate-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Living In the Shade of the Caliphate – Wilāyat Ḥalab”,https://videopress.com/embed/bbXj3kZA?hd=0&autoPlay=0&permalink=0&loop=0,1578.0,381.654,1371417.0,Ḥalab,core
426,2855,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"February 4, 2015",http://jihadology.net/2015/02/04/new-video-message-from-the-islamic-state-repentances-2-offering-testimony-about-their-former-factions-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Repentance’s #2: Offering Testimony About Their Former Factions – Wilāyat Ḥalab”,https://videopress.com/embed/Trs9CBKr?hd=0&autoPlay=0&permalink=0&loop=0,1545.0,439.126,1386196.0,Ḥalab,core
427,2854,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"February 7, 2015",http://jihadology.net/2015/02/07/new-video-message-from-the-islamic-state-establishment-of-the-limit-upon-the-corrupt-in-the-land-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Establishment of the Limit Upon the Corrupt In the Land – Wilāyat Ḥalab”,https://videopress.com/embed/HPOsY6eg?hd=0&autoPlay=0&permalink=0&loop=0,1534.0,215.93599999999998,1575353.0,Ḥalab,core
428,2853,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"February 8, 2015",http://jihadology.net/2015/02/08/new-video-message-from-the-islamic-state-believers-chest-healed-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Believers’ Chest Healed – Wilāyat Ḥalab”,https://videopress.com/embed/sSIbHHc1?hd=0&autoPlay=0&permalink=0&loop=0,1532.0,396.459,1376915.0,Ḥalab,core
429,2852,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"February 13, 2015",http://jihadology.net/2015/02/13/new-video-message-from-the-islamic-state-messages-from-the-land-of-the-front-lines-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Messages from the Land of the Front Lines – Wilāyat Ḥalab”,https://videopress.com/embed/X8l3ZIj9?hd=0&autoPlay=0&permalink=0&loop=0,1515.0,296.363,1146475.0,Ḥalab,core
430,2851,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"February 19, 2015",http://jihadology.net/2015/02/19/new-video-message-from-the-islamic-state-stability-of-the-knights-in-the-area-of-the-square-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Stability of the Knights in the Area of the Square – Wilāyat Ḥalab”,https://videopress.com/embed/B8iD7Mi5?hd=0&autoPlay=0&permalink=0&loop=0,1495.0,281.814,1396520.0,Ḥalab,core
431,2850,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"February 20, 2015",http://jihadology.net/2015/02/20/new-video-message-from-the-islamic-state-repentances-3-giving-their-testimony-about-their-previous-factions-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Repentance’s #3: Giving Their Testimony About Their Previous Factions – Wilāyat Ḥalab”,https://videopress.com/embed/8xwPipVU?hd=0&autoPlay=0&permalink=0&loop=0,1491.0,456.064,1431207.0,Ḥalab,core
432,2849,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"March 1, 2015",http://jihadology.net/2015/03/01/new-video-message-from-the-islamic-state-a-considerable-warning-to-anyone-2-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “A Considerable Warning To Anyone #2 – Wilāyat Ḥalab”,https://videopress.com/embed/LCJUqhon?hd=0&autoPlay=0&permalink=0&loop=0,1471.0,220.352,1460590.0,Ḥalab,core
433,2848,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"March 18, 2015",http://jihadology.net/2015/03/18/new-video-message-from-the-islamic-state-targeting-points-of-the-nu%e1%b9%a3ayri-regime-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Targeting Points of the Nuṣayrī Regime – Wilāyat Ḥalab”,https://videopress.com/embed/2ELYpYFO?hd=0&autoPlay=0&permalink=0&loop=0,1417.0,302.528,1413166.0,Ḥalab,core
434,2847,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"March 20, 2015",http://jihadology.net/2015/03/20/new-video-message-from-the-islamic-state-joy-of-the-monotheists-with-the-bayah-of-the-mujahidin-in-west-africa-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Joy of the Monotheists With the Bay’ah of the Mujāhidīn in West Africa – Wilāyat Ḥalab”,https://videopress.com/embed/eITiMoo4?hd=0&autoPlay=0&permalink=0&loop=0,1407.0,542.9590000000001,1381826.0,Ḥalab,core
435,2846,19,http://jihadology.net/category/the-islamic-state/wilayat-%E1%B8%A5alab/,"March 25, 2015",http://jihadology.net/2015/03/25/new-video-message-from-the-islamic-state-aspects-from-the-battle-in-rural-ayn-al-islam-wilayat-%e1%b8%a5alab/,New video message from The Islamic State: “Aspects From the Battle in Rural ‘Ayn al-Islām – Wilāyat Ḥalab”,https://videopress.com/embed/sNkt7Yjt?hd=0&autoPlay=0&permalink=0&loop=0,1394.0,305.08799999999997,670741.0,Ḥalab,core
